id,followers,name,popularity,CLASSES,lof_results
10BsE3J9DKf2Btdr5Vc3SF,247.0,Gert Heidenreich,53,50_60_class,1
0t84CBqmvihsUVFme33TLd,224515.0,GReeeN,64,60_70_class,1
3ccVtqcqedranb7y8eywJ5,92160.0,Blanco White,59,50_60_class,1
0JBdTCGs111JKKYfLqOEBa,515041.0,Shirin David,63,60_70_class,1
1MTZLkTHs5s3jUV5ezuSIu,72594.0,voXXclub,52,50_60_class,1
4PIv3Lyk3erxjcwBZFVNgi,801.0,Dominic Neill,57,50_60_class,1
5dM0ApSI0k1TcOseiik0sY,8680.0,Jugglerz,58,50_60_class,1
3NccRg2H1XTSVekaTZZ3Xd,1662.0,Ten Times,52,50_60_class,1
5TfrI6jiBpIpWRsrEXVtFN,7662.0,Käpt'n Sharky,53,50_60_class,1
0FaGQhzs7L0uIuUdjolB1n,2846.0,Sing Kinderlieder,51,50_60_class,1
5CtPAGoxpJ4yLJLx6CSrO8,55926.0,Zamdane,51,50_60_class,1
1OGb7SU2LprgqW6I11mdeM,4658.0,Kalle Klang,51,50_60_class,1
1SnSPHBs8l5iAvoWF0aO05,29321.0,FOURTY,67,60_70_class,1
1yoERhqOE1iKKzKELHhEWM,70985.0,Das Lumpenpack,54,50_60_class,1
6a3Hepy65IU5aex19pUwjd,8951.0,Rrotzer,54,50_60_class,1
1uXtKoRnSL2151WEZFN9Ab,38432.0,IZAID,54,50_60_class,1
0GICHCgSgJrRnanaNRFIMX,19572.0,Undacava,60,50_60_class,1
0LJSZfOwrmc4YlEJTjiG8S,1311.0,Kapirocho,53,50_60_class,1
6os4KQUfJoyJwjZ7y7Ec6Q,17401.0,Camille Lellouche,60,50_60_class,1
21K0gLOe4i0o6l1MHd5a6W,70489.0,Bukahara,56,50_60_class,1
5yOvAmpIR7hVxiS6Ls5DPO,83767.0,Omah Lay,65,60_70_class,1
7mPT6wrOjVC4visft9qpYQ,286844.0,Hoshi,60,50_60_class,1
0BZm9hxmJpSbcRlZXRDuk8,459.0,Christoph Hackenberg,56,50_60_class,1
2GIoAorOnT0Yp1jKyTzW7K,19339.0,BU$HI,59,50_60_class,1
58Wsq5pz5tOvWXBR8hOfxg,14334.0,Breskvica,55,50_60_class,1
0JQ4vokBBqHxHzRb36fSWN,64223.0,Devito,56,50_60_class,1
74RYbbIHke18VFvcsP2iD9,101981.0,La Noche,52,50_60_class,1
0dQUkvpKTvHbsTxXKcIN0S,1283.0,Adan La Amenaza,54,50_60_class,1
5ACW0L3lAgfRihTOhV8awe,10006.0,Lorena Santos,55,50_60_class,1
1wyjMJTy6WbOvYBSDL9fMR,260361.0,La Combo Tortuga,55,50_60_class,1
1XfppfgRosYjV7yZfLPUH0,26420.0,Los Lumaquinos Alegres,56,50_60_class,1
6kcdJiENvD273QC9rFoP5a,126551.0,Garras de Amor,54,50_60_class,1
2j6Up11EpEUKQ5yIfFXhdU,19686.0,Forest,51,50_60_class,1
6JjrF0EnCW3Ylj9gj3FXWZ,102672.0,Gran Rah,52,50_60_class,1
497ma3Q1UnHPhvRQKyoxW2,78126.0,Amerika'n Sound,51,50_60_class,1
6r90tCIVqGvSHLouiTUhQW,76863.0,Los Rancheros De Rio Maule,54,50_60_class,1
6J9Vq69rGl3fJftWDT8jaK,180946.0,Shamanes Crew,53,50_60_class,1
4CQCHM6ILHdfaJiIE4guaS,37799.0,Cidtronyck,54,50_60_class,1
1FuJ52kzTUVS0HITGdgkLD,20485.0,Malito Malozo,52,50_60_class,1
7hwlbJCUBQksiqlloB6x9K,25329.0,Grupo Zúmbale Primo,52,50_60_class,1
61S5D7HbBCFMHFV77354nD,44589.0,La Banda Tropikal de Vallenar,52,50_60_class,1
5UvcXvhAizntaKn34sJH8v,12074.0,Ondas Alfa,55,50_60_class,1
4g6S2KmV5fUl1heIeqaLEc,10384.0,Young Darhi,52,50_60_class,1
4Fr8ee9ec47r9fC8SqiO8z,79266.0,Kevo DJ,61,60_70_class,1
0UTzLuwz9RvFOCnwAZjUxn,77999.0,Bratty,61,60_70_class,1
0GWdY55YF6xzN5L1A0X8nq,76637.0,Pitizion,58,50_60_class,1
06OjUxM2qxBUoyazkQ3g6p,300887.0,Mikecrack,55,50_60_class,1
3ygJTpJJIK7eEeC2EFRl9D,75806.0,Alcolirykoz,53,50_60_class,1
7wpzJLl0ElNQwRRsALqUSd,11660.0,Ilta,52,50_60_class,1
29b16XDtyMXDrfo2hZ69wf,67467.0,Adso Alejandro,64,60_70_class,1
1QfjByidqUrsRhcT3fpWTU,95966.0,Lutan Fyah,52,50_60_class,1
1uXHYeD8JQjkaIGvEARs4D,42553.0,Iya Terra,53,50_60_class,1
0uAUrmEQbwcDFzg0v7VicO,67930.0,Lila Iké,54,50_60_class,1
3SEztK9fNxg81qZ8qETGNT,597275.0,Yeison Jimenez,60,50_60_class,1
5mYWkDD4b1eM4ZjFq5axxs,194890.0,Aidonia,51,50_60_class,1
7x7vfF89MqM94K8wvK3Omq,180.0,La Duraca,64,60_70_class,1
1toQzGgxpg7Qlo25th40iK,16645.0,Música de Ninar,59,50_60_class,1
31ZHTvBmdrhQZpLAJSTCnt,3055.0,Yilberking,53,50_60_class,1
65UC5VKwU4vBSBSHckQd5l,69.0,Yay,60,50_60_class,1
0hlv0auaYL5p7H0M27Gtrg,718.0,Nahuel The Coach,61,60_70_class,1
0DTBJHXaPCzSHR5aa0ezZf,6147.0,Matias Juarez,57,50_60_class,1
1F6ZW5IEGN0HB9LTtldRq0,35809.0,Arte Elegante,57,50_60_class,1
2XEagtjtmE5UyBph7oonlY,25639.0,Peregrinos del Amor,57,50_60_class,1
0xRXCcSX89eobfrshSVdyu,406658.0,MEDUZA,83,80_90_class,1
3OKg7YbOIatODzkRIbLJR4,1082529.0,TheFatRat,72,70_80_class,1
0WZOmdnCln6FK6GM9e2tGm,1298728.0,Redimi2,69,60_70_class,1
08yf5A2nS4XEeNvabDXqyg,1040692.0,Billy Talent,70,60_70_class,1
7ecRwFks8F2vYad383BkKf,109703.0,Rennan da Penha,63,60_70_class,1
0ltU5V1lbLkZlgXrnCeGjx,33073.0,Qlas & Blacka,62,60_70_class,1
0bOSNnz9bGAUlV3OJ3rnQW,186536.0,Tima Belorusskih,61,60_70_class,1
0iBTVnJ1Sff92zCDujfvyJ,11346.0,Young Leosia,61,60_70_class,1
2e8RAcYXYt5IStoaaQWcG8,51028.0,Greg Ferreira,61,60_70_class,1
7mC8Nb2rN3hM0v0bpxaMzL,205796.0,Kartky,60,50_60_class,1
3bAa4FKwIgwWYHdaUJicmE,36737.0,BEHM,60,50_60_class,1
3tvtGR8HzMHDbkLeZrFiBI,25457.0,Terence Lam,60,50_60_class,1
4gDfRB8znZzXih7iQ3pGeW,8925.0,Hagle,61,60_70_class,1
6Cw4b0HJcYPaG1ik1tpdZa,7806.0,Samo104,61,60_70_class,1
7ENzWT59o740mBAZkR3dpO,9780.0,Thunderstorms,56,50_60_class,1
7faolmVD4RMkmZ84Zv18Cj,11229.0,Dog Music,59,50_60_class,1
7bg4UOzqHiULOABzTycGyX,10987.0,Immune,55,50_60_class,1
4TdvNk4wmn5DgBFiLDeCj0,405878.0,Deniz Tekin,58,50_60_class,1
6o4O5GX5kOWAGXtZUedxo3,24095.0,KenTheMan,60,50_60_class,1
1n5LD9Ar3D6RK2X2ewGvXb,281235.0,Carla's Dreams,54,50_60_class,1
5hXPnS34O3Kq3O8dkaE9FM,5858.0,Famba,54,50_60_class,1
1r1n66Rkx4fzNCIUQhS6OH,66628.0,Tanerélle,54,50_60_class,1
1MrEurzLcL8ugfP1PrUPWG,81836.0,Billie Joe Armstrong,53,50_60_class,1
6lGbUVZzujCnRJWgPZkkxk,39935.0,Rest,52,50_60_class,1
3BkE65DVH2NZSDQa6ZszcJ,1956.0,Madison Love,52,50_60_class,1
78c7nvjh7AbOgTNV7QKMxZ,66777.0,Samantha Harvey,55,50_60_class,1
4twMMV3DuDCtmSUosQeWPF,46868.0,World's First Cinema,51,50_60_class,1
50F3BpRbIdfJA6t86tKHGE,10720.0,Disney - Die Schöne und das Biest,52,50_60_class,1
70JBWzsrQGDlOZ4Mfa0TWw,9989.0,Disney - Arielle die Meerjungfrau,55,50_60_class,1
59pstO0xscHZI7bY2p9Q6D,166.0,Philipp Schepmann,55,50_60_class,1
5K1lxzYjfOY0wcDXEmElAk,6266.0,Disney - Aladdin,52,50_60_class,1
3tN4jv8IaO9UAKTWqpXaV4,62929.0,Mia Julia,57,50_60_class,1
1nUzeAMkzm9qzhVUsagGkm,6988.0,Disney - Findet Nemo,51,50_60_class,1
5HCa9gILZEe8VJXGp3jbrG,12715.0,Disney - Der König der Löwen,55,50_60_class,1
68LM3gnzfl4W5fkfLIxbQJ,57157.0,Mois,54,50_60_class,1
5N08SEa2kQCtJFKPofQDuz,5438.0,Disney - Cars,52,50_60_class,1
0nNcNNBedN3GKqhlUsAObU,9012.0,Bob der Baumeister,53,50_60_class,1
2xU1DzacdEgPLClHtH48E1,100708.0,Irie Révoltés,51,50_60_class,1
6IiAqwbN9GAxRHD5JBUcSz,15052.0,Tommy Jaud,55,50_60_class,1
4wqQElhXCfCRWxDEVvPCLH,4336.0,Tanya Stewner,54,50_60_class,1
7zCG4GJLwaRWzdp6z2Ooe7,7557.0,Disney Fluch Der Karibik,54,50_60_class,1
7EJwrZYRepsc1zHNkDcITg,157550.0,Die Orsons,52,50_60_class,1
6b9DQDp0xKeYM2vdK9pAE6,22019.0,Leo Lausemaus,62,60_70_class,1
1vtHZx7QtKIR0zOjncw73B,7584.0,Disney - Rapunzel,54,50_60_class,1
3nrxbDUVMUDDrBCRposrDL,69522.0,Michael Wendler,51,50_60_class,1
0wNuUG1alVKXEEiwEypprs,110749.0,Cam Meekins,54,50_60_class,1
48vWW7ozlrI3oT6zecxDUV,5189.0,Discobitch,52,50_60_class,1
1ZsBXKatqao30po5pz5beC,114.0,Sabina Godec,53,50_60_class,1
39cu39Rn69BTbnblNDijGN,11211.0,Point Whitmark,53,50_60_class,1
5JbALDn35ZrLwVAle4xVqZ,71530.0,Luca Hänni,51,50_60_class,1
74IYRdqa9EFKMMXUIjGyxM,989495.0,Merve Özbey,55,50_60_class,1
2UFKXTZgKtOTHSqMSyAcLO,371955.0,Glasperlenspiel,61,60_70_class,1
3tmjMu5zfLOTVJ8YX5FDpU,10793.0,Yasha,56,50_60_class,1
4uJ0Z35toYgdlrDGF4eFY2,105120.0,Käptn Peng,51,50_60_class,1
4TpbEVsX4U0Cs9QhhI2JyG,21343.0,Rob & Chris,51,50_60_class,1
728y8xDi9WMeYqKeuYgDF0,19594.0,Vendredi,54,50_60_class,1
6nW4HoxDOPseo0GCGs9ROq,4137.0,The Clone Wars,60,50_60_class,1
1huEHiP7LUQ8QJHXbzrtDu,107344.0,Die Atzen,59,50_60_class,1
2pJc0GM8VMsVUZphZNR9rm,21923.0,H2O - Plötzlich Meerjungfrau!,58,50_60_class,1
6yGJF6jxyfhp4evcVfN8ub,27229.0,Dan Brown,55,50_60_class,1
2Ce2nZgndLDkajvDy4msQi,12453.0,Drachenzähmen leicht gemacht,53,50_60_class,1
6oZhc4ONSAMn6RYg6o6VWL,21921.0,Crystal F,51,50_60_class,1
1GarejqGHyKM1adTFnB4NN,46582.0,The Gardener & The Tree,53,50_60_class,1
1Q5sHMaELij3vfxK4DpMOa,31528.0,Mr. Hurley & Die Pulveraffen,51,50_60_class,1
4caeTRR0nznfYQE9ItSM4O,3034.0,RoZe,51,50_60_class,1
4xklx5DAtVru5uf3vSXTgf,1496.0,Arman Aydin,63,60_70_class,1
7lWAti8HlNyw39Z5OI92Ep,14494.0,LEGO City,59,50_60_class,1
0k70gnDBLPirCltbTzoxuM,166677.0,Faber,60,50_60_class,1
3ks3xhfIMGJ2yKqxtfSYvW,50.0,Josef Tratnik,53,50_60_class,1
6ajU1Zhs2WvZWdPKec1pAV,461.0,Clark Darlton,53,50_60_class,1
4nRu879LBiwmSqn7AMs8Iz,4070.0,Pater Brown,52,50_60_class,1
3FFqyoSbYAiE91jM3DAUb1,113552.0,Olli Schulz,52,50_60_class,1
55dz39BSDTWYbBFVZRj72b,15821.0,Asterix,64,60_70_class,1
1k4TqhNyFrsMTjyaFwSXpu,17926.0,Sherlock Holmes Chronicles,63,60_70_class,1
5enzAipom8L2RuY9KtG9Fv,18574.0,Mia and Me,60,50_60_class,1
7oP5DXnOMb2Wbe5Yt1aDi9,9674.0,Die kleine Schnecke Monika Häuschen,59,50_60_class,1
3pVfscwg2QxhdHtk966inb,20631.0,The Cratez,60,50_60_class,1
0uNoScPvcAL4krqNZfeJBq,204706.0,Von Wegen Lisbeth,58,50_60_class,1
1z6eOpSeMFkD6bGLHDqxMB,6860.0,Jennifer L. Armentrout,57,50_60_class,1
5OoNaL5KATvhjuct2YDOMa,673.0,Ronny Matthes,57,50_60_class,1
2cABTSbS08jI5ZxjXSjvOP,117.0,Christian Rode,56,50_60_class,1
6hGeeWtXiGWNJKKzoyOf5v,217.0,Nana Spier,56,50_60_class,1
0dK1wy5v9DDEnhndvlX8Il,1833.0,HK,54,50_60_class,1
3NjbpG6MmFGVLXwbcPXH90,62480.0,Haiyti,55,50_60_class,1
7vv7nNQ4VukQIjOnzDQ3zI,48.0,Ulrike Hübschmann,54,50_60_class,1
3d3HZUVqLqAp3CbKVQbXEn,10211.0,Go Wild! - Mission Wildnis,54,50_60_class,1
07rmoDswE6Yt1bkj4kzewE,720.0,Marco Sumfleth,54,50_60_class,1
3aIp7H1YPzCy4rvdi5Q7ez,313.0,Hell Yes,54,50_60_class,1
1BdtWszUR1z5SeU5qXNU31,156815.0,Feine Sahne Fischfilet,56,50_60_class,1
2SXsxS4gv0ZHIZQ0kU3GDk,50805.0,Lina Larissa Strahl,56,50_60_class,1
5W8PlqRp971TMgGNlBw2fV,23591.0,CedMusic,52,50_60_class,1
6QWhsOtNSHnGk1LO2rMj63,24385.0,BRDigung,51,50_60_class,1
0tB1eRtIYK7QFbKFdfJoza,12933.0,Rico,51,50_60_class,1
4Auz2OkaleLLvkNr5Vz50U,5953.0,Susanne Fröhlich,51,50_60_class,1
5iJuniDT0LFzXnMoLI1YFV,68978.0,Seyed,51,50_60_class,1
5BoE5lXF31uBKcYJ5kbEdZ,44064.0,King Orgasmus One,51,50_60_class,1
3OSeYeKlvOhNfcLVQNadmB,2677.0,Omar101,54,50_60_class,1
5yzLRjAu6ni4Bb3fQDED2q,33908.0,Mausio,55,50_60_class,1
6N8vbhxZ0CYJHd8WGJ9Snf,25547.0,AVEC,55,50_60_class,1
6Sh3owUrsFjZ4qCjtpPV7G,186653.0,Jennifer Rostock,52,50_60_class,1
5qRJOpXQWOwmmaL6SdrITw,7514.0,Rebecca Gablé,52,50_60_class,1
0PhLCUFEU30lqntUbYZjSt,199374.0,Mosh36,52,50_60_class,1
4sdvffevZhfEDSVHEo7pOl,6800.0,Oscar Wilde & Mycroft Holmes,52,50_60_class,1
5lxjJNNx2PbPVe1wcRZTfP,10805.0,Der kleine König,52,50_60_class,1
2gRgzV2ooQwweEr4s7lwsg,108842.0,Donots,53,50_60_class,1
0MfzqYTUxvM1W0Oeyl99qP,61856.0,Herzog,52,50_60_class,1
6MFULpkCpjw47aMa1Z5m1i,64354.0,LOKO BEN,52,50_60_class,1
1wMKPEAO71Vj0kTI0SFu8o,18315.0,Heinz Strunk,52,50_60_class,1
5poyNTy0YyDwAMSYBJ7zgv,8109.0,Lichterkinder,52,50_60_class,1
7nE3HHVn8oM8s3kA6cbL8O,25591.0,HDBeenDope,54,50_60_class,1
3g9yyIlJ0sIunQWJLmIYhn,37082.0,Sound Of Legend,54,50_60_class,1
3A81JSAePWWFgyybGr8zIE,2527.0,Masala Roo,53,50_60_class,1
4qhaHyCtCaFugTqT9LzuKp,28462.0,Feuerwehrmann Sam,61,60_70_class,1
5XZgpmkYGYvZ1hxyXBj6c3,21263.0,Disney - Die Eiskönigin,60,50_60_class,1
0KwTFRn981ba9Tf0K4uAhT,4330.0,Jörg Maurer,53,50_60_class,1
4NMbgO5NL6aXzSmQzAAYPP,63295.0,Leon Machère,53,50_60_class,1
27RREF7hiYNQZZIdyaXH0d,2746.0,Die Oktonauten,52,50_60_class,1
4Xz5sxFWivrXWQlDlO25is,11426.0,Jumpa,58,50_60_class,1
2P7AfQW941UU324qq2ggZf,154699.0,METRICKZ,57,50_60_class,1
5ZY4M2aGiTaZQEP6HfqeJc,15944.0,Montez,57,50_60_class,1
5dGsIOepO9ufQlXjW8KrPL,10601.0,Neptunica,60,50_60_class,1
32AAxPlW6sOK0nopTJM7sv,5483.0,Stacks102,57,50_60_class,1
0fcLOreQe6p3tv94knKYjU,234.0,Yara Blümel,57,50_60_class,1
477D3WI5iTnEmCOe7QFU5G,326165.0,Azzi Memo,57,50_60_class,1
3d8f0YBZivistZ4Ohauncb,57917.0,Swiss & Die Andern,56,50_60_class,1
49rpD3gtSpIjsZNxdwhuYl,78411.0,Moop Mama,51,50_60_class,1
46CaFQ5mdimxfNmTILDBlk,64301.0,Oonagh,52,50_60_class,1
3f56dbtoRz7bucWJUeofzK,27404.0,Almklausi,51,50_60_class,1
4jDdEv3oafVcJfrywVDi4p,22050.0,K-Fly,54,50_60_class,1
3feOSXm5By7BCxuBwa2wbb,29452.0,Talstrasse 3-5,54,50_60_class,1
2fKVVpn0N5UtYJKFpBwGzn,123.0,Peter Lontzek,54,50_60_class,1
6UmV8stW023g0PjDAiObx1,142.0,Wolfgang Pampel,53,50_60_class,1
01Rh6oei872W6mW6Zz0ueQ,15927.0,Payman,53,50_60_class,1
6Kg9EvjSnEm5swmrvWCJyB,183298.0,Wanda,55,50_60_class,1
1ZextgNkYVGPDljojdLXcY,7570.0,Petra Hülsmann,53,50_60_class,1
6EBPsTh76oH9IQENzGWh1m,3697.0,Andreas Franz,53,50_60_class,1
6hMNiBKUQFKpnZ7GTvLVZf,181658.0,Ali Bumaye,53,50_60_class,1
6JOYrJkaS8ZKxLoUdNNdWr,83928.0,AchtVier,53,50_60_class,1
5e7w4jeuld5367jaczHkng,52054.0,Deine Freunde,53,50_60_class,1
3ebS2RuCq8QeLyndUDmgB5,32890.0,WizTheMc,59,50_60_class,1
2C45tSmv4vJEa6zD0aSwtO,1819.0,Parx,55,50_60_class,1
7jQYzUpPshdP6jZS7lJSDU,22749.0,Georg Stengel,60,50_60_class,1
4q3hVjQ64ODTveUdXsy2Jw,44490.0,Sääftig,60,50_60_class,1
7LNFSNejKjCEEwneXJQwXL,90989.0,Kärbholz,56,50_60_class,1
3LPEGy5eAGPgKYJVrkRuSX,20539.0,Kynda Gray,56,50_60_class,1
1GdFniPzxbAmIGIn89RwoI,14574.0,LUIS,55,50_60_class,1
0SkrcMJ6BqeJPa58cX2RJ9,12451.0,Kai Meyer,55,50_60_class,1
7x0Gb1gpe2xRXsp6qXL3xC,4193.0,Petronella Apfelmus,55,50_60_class,1
7H3TyvM3dpW78cru0Oaui9,140262.0,YONII,56,50_60_class,1
59uRJqQVtXNAhUCGfMssK3,8234.0,Super Wings,56,50_60_class,1
05vDyjyKDyAvV79qyL4nvY,427.0,Karlheinz Gabor,56,50_60_class,1
17aoRCzkZM3IFEbFqVCuX5,174221.0,Nash,56,50_60_class,1
0t6A5IoqSxQzxmMoDkS9Cv,51942.0,Hemso,56,50_60_class,1
0HXAyc6kXXdnrE8wdVwS5E,29882.0,Tarek K.I.Z,55,50_60_class,1
1eIa0q0PcHU8PzUpViVUi5,3562.0,Andreas Winkelmann,55,50_60_class,1
2zBfaKlnvbJ6RwumLQm4Uf,46262.0,JONNY5,56,50_60_class,1
0HSc7yUdNSosxRb2UJnXlz,555269.0,Namika,57,50_60_class,1
1LsT3D414izg8h3K1VbrL4,168798.0,Madsen,55,50_60_class,1
4fbAa0nOmSrtiruBCcfSvJ,18579.0,Sin Davis,55,50_60_class,1
3XoTY8az7uO60cs72LN1K6,18455.0,Fergy53,55,50_60_class,1
5McgxWqxQlLyWKm48k3jq7,177.0,Milena Karas,62,60_70_class,1
4eZg2h2Qez5XuD6PQAqGie,54109.0,Lugatti & 9ine,62,60_70_class,1
67e4k4hUdeTb0UIm878liJ,122504.0,Maite Kelly,62,60_70_class,1
3gqabzO7zvHVzAIT0Nxqa3,142854.0,LOTTE,62,60_70_class,1
1ZFGYimyLnfKewOL84ABEp,13737.0,TKKG Junior,62,60_70_class,1
5mPOOZTRDsRf0iIXixzfgn,87074.0,Yung Kafa & Kücük Efendi,62,60_70_class,1
2FyxcdLSH7XqsfJE6Iu0tJ,61733.0,Musso,61,60_70_class,1
2mXIdf2sBFxQXguMkmgBiM,4200.0,Bookstream Hörbücher,59,50_60_class,1
5BOhng5bYwJNOR8ckMWpUg,16897.0,Yakari,58,50_60_class,1
3NgxOxH2jpNzkyOOU5W2hD,13413.0,Esa Abrate,54,50_60_class,1
3uTKNyY4f6vNaedgmLZcHc,24855.0,J2LASTEU,55,50_60_class,1
1QWlBPYwBfsG8IaAWeLhc8,220.0,Tanja Geke,51,50_60_class,1
4DMzvwya65eu1LsYZ3BLV6,54408.0,Estikay,51,50_60_class,1
3vkWg7Zu5Y0IDZpviXnSiO,41.0,Peter Jordan,51,50_60_class,1
5ujBuZtDUrPORHkAyQJTjP,10170.0,Eastblock Bitches,54,50_60_class,1
4k3MIax7tvVw8G5ixZjRvm,26877.0,Bosshafte Beats,51,50_60_class,1
49eZ9bTVnSf7HVvMWkQX9K,75.0,Douglas Welbat,51,50_60_class,1
1Unwe9Xco0JDlTTwpDVrcK,20227.0,Jack Curley,58,50_60_class,1
3OCFfIWnLWu3o037DrjSS3,5984.0,Dinotrux,51,50_60_class,1
3Q1GZN8Q2eH1o9e7umyjL2,1301.0,Laniia,56,50_60_class,1
2gTcdmBwgyh3EORKIXCzlw,70342.0,El Profesor,57,50_60_class,1
5IbdRuOxSxGes8BU3lKmBx,136411.0,KADR,58,50_60_class,1
159oJddLiuKFNYTa3ZNueS,98998.0,Nik P.,52,50_60_class,1
2DysK49GjODUdRupTMZrfb,8823.0,Schmyt,59,50_60_class,1
7w6oOCMwHFwDBPxeH7wQ2A,12193.0,Die Punkies,59,50_60_class,1
5WqAC2eKe7UnQifadzN9r7,10870.0,Covers Culture,66,60_70_class,1
5R8zS6ofKclznKk3ffudoO,71389.0,Anstandslos & Durchgeknallt,61,60_70_class,1
6LufpoVlIYKQCu9Gjpk8B7,219266.0,Sharon Jones & The Dap-Kings,59,50_60_class,1
0VUVvNFIyMeIWguwhhImIc,227812.0,L.O.C.,53,50_60_class,1
3W7YeaPmcpi1UFutTF49kx,53779.0,Sivas,59,50_60_class,1
5SwsSD9zyWaWeVyK9qIW9l,22594.0,Lord Siva,59,50_60_class,1
67pwWZtcg7U2P2keoeC9jW,8136.0,Benjamin Hav,56,50_60_class,1
323gjVOWgnKGW3VuT8VKTx,18432.0,Skinz,52,50_60_class,1
74HomvqoUecDcUPRespyqg,86300.0,Suspekt,56,50_60_class,1
6aAQxKW3u9K01sGfdMm5DD,37752.0,MellemFingaMuzik,53,50_60_class,1
6CteMUxgJfozfwoRGRtCDs,20033.0,Orgi-E,51,50_60_class,1
6aHaYKL09sA8L260zXNlVR,3380.0,andreas odbjerg,51,50_60_class,1
5TRVLzyHn2sEJsu1fwbv5S,21814.0,Søs Fenger,51,50_60_class,1
4cc6PmIfhsUCGJUU9QsxEy,7065.0,Coco O.,51,50_60_class,1
4Q8IIlsZsXY1BgPzaz4DYq,4070.0,Skinny Days,54,50_60_class,1
2uTXJwJ1Q9PA2ji51RWeQm,13891.0,Mitchell Hope,62,60_70_class,1
1M0dufGcezQSWNroSSQcK5,53018.0,NOAH,53,50_60_class,1
0dn1gA4vEmgPxarhdWcLCM,581.0,Louise CS,54,50_60_class,1
5Fd7uQWqAWTmcOidyOUhDo,3886.0,K E M A L,53,50_60_class,1
3lQvg5w1PYUH7HzcbTBsLu,9073.0,Stonefox,51,50_60_class,1
2hyMuTjcOQsuC1QV0paUBA,4769.0,Drew Sycamore,54,50_60_class,1
7c1rIwBQdZMoJD4VE9luoS,13699.0,Clara,53,50_60_class,1
2pobDPwk9fuzujz5YKKAVB,16805.0,Jada,52,50_60_class,1
0Nj6EN5mur7EJHl0aZuGP7,5958.0,Vera,53,50_60_class,1
5AKHh4eBuOo4HHXiJ6aCtT,9004.0,Utopiko,53,50_60_class,1
0IROOdQ2fQUcoaEPqt1Isg,21714.0,Florence Welch,60,50_60_class,1
2BtD5hSIIzuSTX6eXF7aYM,11773.0,Meditation Rain Sounds,56,50_60_class,1
5R7pZ9zJ55KUhYXOKMXLR4,16008.0,Música De Relajación Para Dormir Profundamente,58,50_60_class,1
7p3ipw2PvGG0X2x6zL1DLO,199.0,Mauricio Rengifo,52,50_60_class,1
3kgQWNZNpp8d8JQZhuKbPP,4470.0,Topo La Maskara,53,50_60_class,1
42IUN9kTPdUdI1kre6L7Wk,185942.0,P-Square,56,50_60_class,1
2p6Kbqt3EiQHl4Hb610v1c,165.0,Martin Baltscheit,52,50_60_class,1
3syIAcIriqzXKN77IwQnWB,28.0,Tammy Ruggieri,56,50_60_class,1
1fYVmAFB7sC7eDoF3mJXla,122500.0,Wande Coal,56,50_60_class,1
5gNYKVooIJ94WPmhZXbKMz,157024.0,Colonel Reyel,51,50_60_class,1
0HvttROjoLimYVYCrt5bC9,46613.0,Grupo Presença,52,50_60_class,1
1wgMCieIXCe7SugXTYPmUy,1652.0,Hans-Ulrich Pohl,57,50_60_class,1
0XuMowqsbFr0TmhOHfmWuc,183558.0,Joey Moe,51,50_60_class,1
2hKQc001G7ggs3ZyxMdkGq,186841.0,Patoranking,60,50_60_class,1
52gHlV4RqMm7jZIDRilWCE,8717.0,RDN,55,50_60_class,1
5mmEMfYChd6MImBagU7zCs,1389592.0,Bigflo & Oli,63,60_70_class,1
5hn4bbaAkdXOwk8160xTpj,3875.0,Lewis Grant,52,50_60_class,1
5qisLjDrKoHMI9zOK2hfzs,436209.0,Mister V,64,60_70_class,1
5v6CgRyYharxumHzMpzctL,7608.0,Midi Culture,52,50_60_class,1
4i8u1FZVapjZBcCyyrAnU3,6039.0,Micah Martin,54,50_60_class,1
3977Z9BZCFbJQYwdIdVwgc,110385.0,Tagne,56,50_60_class,1
2LUi4eKMEFKFM4awgurcSs,745536.0,4Keus,61,60_70_class,1
5n65kD8k3MMdHUTIz1Vliz,321.0,Sons de la Nature Projet France de TraxLab,58,50_60_class,1
3wvHOKj1SHKL28TCoGatJT,22831.0,MIYA,51,50_60_class,1
45oFvHE9QZYC1vn5pVCDlu,96884.0,Ya Levis,59,50_60_class,1
7LC7LQ1f1CzaRLobFcblZN,153324.0,Snor,51,50_60_class,1
1u58ZRn45A7jc3QmucALbY,10654.0,Zubi,57,50_60_class,1
2h5IzYxNFBtXa3PsnV370c,101097.0,Klem Schen,63,60_70_class,1
6aWaRINbCAt1TPJYJuDvtA,32501.0,Bangers Only,59,50_60_class,1
3OMZaRPVE5OI1IkDbZFBFU,18386.0,Numidia,56,50_60_class,1
09CJ0QabiPpSLMQw7snMMh,58.0,Dantae The Kid,57,50_60_class,1
4uV63QZhfi1U3oe38acQJA,2255.0,Otaku,60,50_60_class,1
2JfoFQs5wPHgLz8wnJ4wL2,3779.0,ZOHARA,58,50_60_class,1
1ZUpQr4VSnnP86WbaRRMpd,15296.0,Jay Pryor,57,50_60_class,1
0w2uiiLdkZUh8KfgKtC9cO,1199.0,Minijau,51,50_60_class,1
462bQVHRwoW4loeQRHlRzq,218487.0,ELMAN,55,50_60_class,1
5ssxTmECuGmQS2KjE8wYQo,33666.0,637godwin,56,50_60_class,1
46KmqHQ1EfYqQtO7r77AMp,181792.0,Chancho En Piedra,57,50_60_class,1
